524	tore	[(4, 2.864424228668213)]
525	sad	[(13, 2.899850606918335), (0, 1.3064460754394531)]
526	one_inch	[(6, 2.345468282699585)]
527	repres	[]
528	scenario	[(0, 0.8878768086433411)]
529	magnific	[]
530	care	[(0, 1.7063511610031128), (1, 1.6889792680740356)]
531	fill	[(8, 1.7639650106430054), (12, 1.648474931716919)]
532	volum	[(0, 1.3064460754394531), (10, 0.8298423886299133)]
533	energi	[(5, 2.335911989212036)]
534	said	[]
535	looking_for	[(12, 1.3448532819747925), (0, 1.2249302864074707)]
536	onion	[(5, 2.176499366760254), (4, 1.6719642877578735)]
537	lie	[(0, 0.8878768086433411)]
538	veget	[(3, 1.8074941635131836), (1, 1.5755987167358398)]
539	warn	[(12, 1.7665271759033203), (1, 1.5083284378051758)]
540	ostens	[]
541	food	[(0, 2.15578031539917), (2, 1.9419987201690674)]
542	i	[]
543	oatmeal	[(5, 2.335911989212036)]
544	battl	[(1, 4.038346290588379)]
545	upright	[(2, 3.406636953353882)]
546	trigger	[(6, 2.5399646759033203), (1, 1.7544881105422974)]
547	pull	[(1, 2.7418758869171143), (10, 1.2572609186172485)]
548	space	[(5, 2.0728325843811035), (15, 1.809583067893982)]
549	because_i_us	[(13, 3.5958824157714844)]
550	obnoxi	[(10, 1.0290238857269287)]
551	paper	[(4, 2.309976100921631), (10, 0.8298423886299133)]
552	reason	[(3, 1.669774055480957), (7, 1.3831197023391724)]
553	add	[(8, 2.606668710708618), (14, 1.5112966299057007)]
554	rang	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
555	will	[]
556	surpris	[]
557	shouldn	[(3, 3.0917115211486816)]
558	ago	[(5, 2.6970865726470947), (14, 1.9664386510849)]
559	break	[(2, 1.3418437242507935), (11, 1.10211181640625)]
560	need	[]
561	wast	[(9, 4.09739351272583), (19, 4.041062831878662)]
562	evacu	[(0, 0.8878768086433411)]
563	trade	[(4, 2.864424228668213)]
564	puls	[]
565	as_if_it	[(16, 3.2105259895324707), (12, 2.4406235218048096)]
566	appear	[(0, 2.5858054161071777), (10, 0.8298423886299133)]
567	peel	[(0, 0.8878768086433411)]
568	manu	[(9, 2.5287225246429443)]
569	rocket	[(11, 3.270601987838745)]
570	discreet	[(4, 2.864424228668213)]
571	approxim	[(0, 0.8878768086433411)]
572	vendor	[(6, 3.7409634590148926)]
573	tend	[(8, 2.9202940464019775), (10, 1.2572609186172485)]
574	eaten	[(0, 0.8878768086433411)]
575	belch	[(10, 1.0290238857269287)]
576	fear	[(12, 3.676567554473877), (2, 2.7472362518310547)]
577	protect	[(14, 3.208317995071411), (19, 2.228896141052246)]
578	leak	[(4, 0.4840497672557831), (16, 0.44296446442604065)]
579	retain	[(2, 3.406636953353882)]
580	duti	[(15, 2.1023879051208496), (10, 2.094590187072754)]
581	i_mad	[(13, 2.627887487411499), (5, 1.892960786819458)]
582	return	[(13, 2.200655460357666), (19, 2.175658941268921)]
583	anything_in	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
584	regret	[(10, 1.4933147430419922), (0, 1.3064460754394531)]
585	main	[(8, 2.9202940464019775), (10, 0.6986660957336426)]
586	seems_to	[(7, 2.336242437362671), (1, 1.3118343353271484)]
587	understand	[(4, 1.6719642877578735), (1, 1.5083284378051758)]
588	leav	[(11, 1.129047155380249), (1, 1.1046167612075806)]
589	blame	[(0, 1.6200236082077026)]
590	sorri	[(0, 0.8878768086433411)]
591	talk	[(5, 2.335911989212036)]
592	unfortun	[(13, 2.0196497440338135), (2, 1.9419987201690674)]
593	like	[]
594	none	[]
595	shown	[]
596	bean	[(9, 2.0392541885375977), (10, 1.4933147430419922)]
597	so_i_v	[(0, 2.2341086864471436)]
598	does_not	[(18, 1.596009373664856), (3, 1.2675405740737915)]
599	begin	[(16, 2.3237838745117188), (13, 2.098916530609131)]
600	read	[(4, 2.3157851696014404), (13, 2.0196497440338135)]
601	rotat	[(0, 0.8878768086433411)]
602	lettuc	[(10, 1.0290238857269287)]
603	deck	[(19, 5.951842308044434)]
604	fresh	[(8, 2.510568380355835), (10, 2.0774238109588623)]
605	magic	[(12, 3.0991480350494385), (13, 3.079021453857422)]
606	fragil	[(4, 2.309976100921631), (10, 0.8298423886299133)]
607	engrav	[(0, 0.8878768086433411)]
608	other_than	[(3, 1.5695375204086304), (12, 1.5363967418670654)]
609	dinner	[(5, 1.883764624595642), (0, 0.7160161733627319)]
610	chopper	[(7, 4.601984977722168)]
611	plate	[(10, 1.0290238857269287)]
612	frequent	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
613	slide	[(0, 0.8878768086433411)]
614	1	[]
615	size	[(6, 2.22961688041687), (7, 2.105329990386963)]
616	load	[(9, 2.0392541885375977), (0, 0.7160161733627319)]
617	dis	[(18, 4.71000337600708)]
618	contempl	[(0, 0.8878768086433411)]
619	drive	[(10, 2.4878547191619873), (0, 0.7160161733627319)]
620	conclus	[(6, 1.8914711475372314), (10, 0.8298423886299133)]
621	concoct	[(10, 1.8517451286315918)]
622	interlock	[(6, 2.345468282699585)]
623	blueberri	[(18, 2.3910791873931885), (16, 2.0210580825805664)]
624	22	[]
625	phone	[(3, 3.0917115211486816)]
626	explod	[(4, 3.5263466835021973), (8, 3.4685864448547363)]
627	toward	[]
628	yoghurt	[(6, 3.7409634590148926)]
629	eas	[]
630	air	[(1, 2.0501060485839844), (6, 1.8991365432739258)]
631	week	[]
632	as_i_v	[(0, 0.8878768086433411)]
633	caus	[(18, 3.167117118835449), (3, 2.351839065551758)]
634	common	[(10, 3.197749614715576), (4, 2.309976100921631)]
635	dig	[(10, 1.0290238857269287)]
636	countless	[(10, 1.0290238857269287)]
637	lead	[(18, 2.7492287158966064), (2, 1.9884538650512695)]
638	re	[(1, 1.3839856386184692), (5, 1.2779000997543335)]
639	watch	[(13, 2.098916530609131), (1, 1.5083284378051758)]
640	wast	[(9, 4.09739351272583), (19, 4.041062831878662)]
641	lbs	[(10, 1.0290238857269287)]
642	get	[]
643	a_good_d	[(10, 1.0290238857269287)]
644	bet	[(12, 2.4406235218048096), (0, 0.7160161733627319)]
645	cold	[(1, 1.7544881105422974), (10, 0.6986660957336426)]
646	adequ	[(13, 3.5958824157714844)]
647	cuphold	[(10, 1.0290238857269287)]
648	weren	[(13, 2.899850606918335), (0, 0.7160161733627319)]
649	certain	[]
650	puls	[]
651	email	[(4, 1.9448294639587402), (0, 1.516870379447937)]
652	allow	[(1, 1.794517993927002), (11, 1.4533557891845703)]
653	not_buy	[(8, 4.301128387451172)]
654	left	[(16, 2.4724783897399902), (8, 1.911290168762207)]
655	report	[(0, 0.8878768086433411)]
656	interlocutor	[(0, 0.8878768086433411)]
657	liter	[(9, 2.0156261920928955), (15, 1.5719596147537231)]
658	none_in	[(3, 3.0917115211486816)]
659	finer	[(11, 2.6375327110290527), (0, 0.7160161733627319)]
660	was_incorrect	[(4, 2.864424228668213)]
661	fresh	[(8, 2.510568380355835), (10, 2.0774238109588623)]
662	use	[]
663	serv	[(12, 2.784456968307495), (2, 1.7294124364852905)]
664	pitcher	[(1, 1.8353939056396484), (3, 1.8223624229431152)]
665	answer	[(3, 2.0991485118865967), (10, 1.2572609186172485)]
666	regimen	[(10, 1.0290238857269287)]
667	bullet	[(11, 3.212951898574829), (12, 2.8680410385131836)]
668	corner	[(2, 1.9884538650512695), (3, 1.8046319484710693)]
669	proper	[(19, 2.039761781692505), (4, 1.498590111732483)]
670	compar	[(1, 1.794517993927002), (10, 1.581538200378418)]
671	meant	[(14, 3.1237611770629883), (0, 0.7160161733627319)]
672	master	[(14, 3.8735365867614746)]
673	favorit	[(5, 1.5859909057617188), (10, 1.2572609186172485)]
674	alcohol	[(5, 1.883764624595642), (0, 0.7160161733627319)]
675	everyth	[(11, 3.270601987838745)]
676	wors	[]
677	of_tim	[(14, 2.629976511001587), (5, 1.5859909057617188)]
678	close	[(7, 2.729835033416748), (6, 2.5852742195129395)]
679	satisifi	[(18, 4.71000337600708)]
680	very_satisfied_with	[(14, 3.1237611770629883), (15, 2.4971163272857666)]
681	coco	[(0, 0.8878768086433411)]
682	unlock	[(0, 0.8878768086433411)]
683	missus	[(10, 1.0290238857269287)]
684	drive	[(10, 2.4878547191619873), (0, 0.7160161733627319)]
685	yourself	[]
686	travel	[(6, 2.7552340030670166), (7, 2.729835033416748)]
687	tip	[(2, 2.3129701614379883), (6, 1.5924792289733887)]
688	his	[]
689	startl	[(0, 0.8878768086433411)]
690	cleanup	[(11, 1.6603529453277588), (12, 1.5363967418670654)]
691	fifth	[(0, 0.8878768086433411)]
692	care	[(0, 1.7063511610031128), (1, 1.6889792680740356)]
693	negat	[(9, 2.6957614421844482), (6, 1.5924792289733887)]
694	skeptic	[(0, 1.3064460754394531), (10, 0.8298423886299133)]
695	detach	[(0, 0.8878768086433411)]
696	peanut	[(10, 2.4878547191619873), (0, 0.7160161733627319)]
697	engin	[(5, 3.0070388317108154), (15, 2.4971163272857666)]
698	write	[(4, 2.2198703289031982), (13, 1.8254848718643188)]
699	wrong	[(4, 2.2198703289031982), (3, 1.5695375204086304)]
700	done	[(17, 2.2327628135681152), (1, 1.9394197463989258)]
701	i_can_t	[(13, 1.5979005098342896), (2, 1.5138055086135864)]
702	outgrew	[(0, 0.8878768086433411)]
703	infus	[(10, 1.0290238857269287)]
704	woke	[(13, 3.5958824157714844)]
705	found	[(0, 1.609002709388733), (6, 1.3690497875213623)]
706	thrifti	[(9, 2.5287225246429443)]
707	con	[(3, 1.5876796245574951), (13, 1.2323483228683472)]
708	go	[]
709	silki	[(15, 3.096482515335083)]
710	blend	[(1, 0.07570785284042358), (3, 0.07371670007705688)]
711	i_got	[(15, 2.169632911682129), (14, 2.12951922416687)]
712	bl456	[(13, 2.441460371017456), (10, 1.2572609186172485)]
713	repli	[(9, 2.0392541885375977), (0, 0.7160161733627319)]
714	stay	[(5, 1.8157267570495605), (19, 1.7130070924758911)]
715	blow	[(0, 0.8878768086433411)]
716	annoy	[(16, 3.2105259895324707), (1, 2.083897590637207)]
717	quintessenti	[(5, 2.335911989212036)]
718	access	[(6, 2.345468282699585)]
719	60	[]
720	handl	[(12, 1.3927985429763794), (2, 1.3418437242507935)]
721	5th	[(18, 3.197903871536255), (12, 2.0548250675201416)]
722	i_known	[(12, 3.026430130004883)]
723	ambrosia	[(0, 0.8878768086433411)]
724	shall	[(3, 3.0917115211486816)]
725	oem	[(4, 2.864424228668213)]
726	so_good_and	[(0, 0.8878768086433411)]
727	i_drink	[(1, 2.5840816497802734)]
728	with	[]
729	time_id	[(8, 4.301128387451172)]
730	oyest	[(0, 0.8878768086433411)]
731	going_to_tak	[(10, 1.0290238857269287)]
732	one_interrupt	[(0, 0.8878768086433411)]
733	strongest	[(16, 3.9811270236968994)]
734	file	[(3, 3.0917115211486816)]
735	tremend	[(0, 0.8878768086433411)]
736	write	[(4, 2.2198703289031982), (13, 1.8254848718643188)]
737	simpli	[(9, 2.317538261413574), (3, 1.8046319484710693)]
738	held	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
739	star	[(11, 2.640407085418701), (4, 2.0692789554595947)]
740	99	[]
741	grab	[(11, 2.2206079959869385), (9, 1.7169015407562256)]
742	dont	[(7, 0.3318828046321869), (6, 0.2975773811340332)]
743	than_it	[(17, 4.14562463760376)]
744	size	[(6, 2.22961688041687), (7, 2.105329990386963)]
745	to	[]
746	tri	[(16, 1.2694247961044312), (14, 1.2452548742294312)]
747	think	[(7, 1.0284762382507324), (12, 1.022048830986023)]
748	whole	[]
749	remain	[(2, 2.7472362518310547), (0, 1.3064460754394531)]
750	seem	[]
751	pineappl	[(0, 1.8016666173934937), (10, 0.8298423886299133)]
752	stop	[(17, 1.5031118392944336), (4, 1.148538589477539)]
753	skin	[(10, 1.0290238857269287)]
754	avoid	[(2, 1.9884538650512695), (11, 1.9090502262115479)]
755	louder	[(10, 1.0290238857269287)]
756	disassembl	[(6, 2.345468282699585)]
757	definit	[(6, 1.600456953048706), (5, 1.3986949920654297)]
758	razor	[(0, 1.6200236082077026)]
759	sleep	[(10, 1.0290238857269287)]
760	inform	[(14, 2.629976511001587), (12, 2.0548250675201416)]
761	one_it	[(10, 1.8517451286315918)]
762	therefor	[]
763	pointless	[(9, 2.5287225246429443)]
764	thing_in	[(17, 4.14562463760376)]
765	expect	[(17, 2.1239395141601562), (15, 1.8559545278549194)]
766	protein	[(5, 2.027357816696167), (10, 1.667600393295288)]
767	mean	[(2, 2.29469633102417), (3, 2.167630195617676)]
768	collect	[(14, 3.1237611770629883), (2, 2.7472362518310547)]
769	oper	[(13, 1.5979005098342896), (11, 1.4533557891845703)]
770	despit	[(2, 2.3129701614379883), (11, 2.2206079959869385)]
771	call	[(4, 1.9431177377700806), (13, 1.5979005098342896)]
772	promis	[]
773	unsweeten	[(0, 0.8878768086433411)]
774	neighbor	[(12, 2.0548250675201416), (10, 1.2572609186172485)]
775	start	[(9, 0.8704519271850586), (8, 0.7688115239143372)]
776	otherwis	[]
777	five	[(2, 4.0139970779418945), (10, 0.8298423886299133)]
778	floor	[(11, 2.6375327110290527), (10, 0.8298423886299133)]
779	came_with	[(6, 2.723797559738159), (11, 1.9090502262115479)]
780	over	[]
781	unknown	[(0, 0.8878768086433411)]
782	excess	[(12, 3.026430130004883)]
783	substitut	[(5, 1.883764624595642), (0, 0.7160161733627319)]
784	ice	[(18, 0.3820904493331909), (0, 0.35148561000823975)]
785	took	[(11, 1.9090502262115479), (3, 1.8046319484710693)]
786	breakfast	[(14, 1.9664386510849), (11, 1.6603529453277588)]
787	touch	[(6, 3.1683223247528076), (11, 2.2206079959869385)]
788	career	[(12, 3.026430130004883)]
789	how	[]
790	the_one_i_us	[(10, 1.0290238857269287)]
791	hour	[(2, 1.9884538650512695), (11, 1.9090502262115479)]
792	straw	[(2, 2.3129701614379883), (6, 1.5924792289733887)]
793	so_in	[(3, 2.4932687282562256), (6, 1.8914711475372314)]
794	white	[(14, 2.629976511001587), (10, 0.6986660957336426)]
795	shaker	[(6, 3.7409634590148926)]
796	yummi	[(10, 1.0290238857269287)]
797	although	[]
798	consist	[(16, 3.247102975845337), (15, 2.0610129833221436)]
799	unus	[(9, 2.5287225246429443)]
800	electr	[(14, 3.705814838409424), (9, 1.7169015407562256)]
801	person	[(10, 1.8067920207977295), (2, 1.7294124364852905)]
802	sweat	[(0, 0.8878768086433411)]
803	sunday	[(10, 1.0290238857269287)]
804	doesn_t_even	[(19, 4.390531539916992)]
805	pulver	[(0, 2.63663911819458), (16, 2.3237838745117188)]
806	stuff	[(17, 1.2459611892700195), (1, 1.2137190103530884)]
807	exagger	[]
808	o	[]
809	2nd	[(14, 3.185878276824951), (16, 2.3237838745117188)]
810	consecut	[(9, 2.5287225246429443)]
811	very_well_and	[(8, 2.510568380355835), (13, 2.098916530609131)]
812	fit	[(4, 1.0425066947937012), (11, 0.9495302438735962)]
813	avail	[(13, 2.899850606918335), (10, 0.8298423886299133)]
814	local	[(12, 3.026430130004883)]
815	sub	[(10, 1.0290238857269287)]
816	glass	[(15, 1.8084465265274048), (17, 1.6917768716812134)]
817	prob	[(2, 3.406636953353882)]
818	juicer	[(12, 1.5363967418670654), (4, 1.4541529417037964)]
819	ont	[(7, 4.601984977722168)]
820	week	[]
821	good_for	[(7, 2.0449817180633545), (16, 1.7690914869308472)]
822	unlik	[]
823	tier	[(2, 4.0139970779418945), (0, 0.7160161733627319)]
824	garbag	[(14, 3.1237611770629883), (11, 2.6375327110290527)]
825	surgeri	[(10, 1.0290238857269287)]
826	grip	[(2, 2.7472362518310547), (0, 0.7160161733627319)]
827	disappoint	[(9, 1.4022445678710938), (3, 1.2991341352462769)]
828	rent	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
829	their	[]
830	nowher	[]
831	shove	[(0, 2.2341086864471436)]
832	w	[]
833	move	[(9, 1.7643368244171143), (2, 1.5138055086135864)]
834	leaki	[(13, 3.5958824157714844)]
835	infomerci	[(1, 2.5840816497802734)]
836	vomit	[(0, 0.8878768086433411)]
837	slam	[(4, 2.864424228668213)]
838	man	[(0, 2.2341086864471436)]
839	chose	[(3, 2.4932687282562256), (0, 0.7160161733627319)]
840	strawberri	[(8, 2.183509588241577), (9, 2.0156261920928955)]
841	camper	[(5, 3.7287981510162354)]
842	c	[]
843	lump	[(10, 1.8517451286315918)]
844	deeeeelish	[(10, 1.0290238857269287)]
845	car	[(11, 2.2206079959869385), (12, 2.0548250675201416)]
846	rare	[(6, 1.8914711475372314), (0, 1.3064460754394531)]
847	orang	[(16, 2.703026056289673), (1, 1.7544881105422974)]
848	applianc	[(19, 3.474090337753296), (4, 2.552375316619873)]
849	cost	[(15, 2.3545570373535156), (4, 1.4541529417037964)]
850	ceo	[(12, 3.026430130004883)]
851	chainsaw	[(12, 5.484888076782227)]
852	user	[(3, 2.0991485118865967), (4, 1.9448294639587402)]
853	like	[]
854	very_good	[(0, 2.2341086864471436)]
855	dull	[(1, 3.3750014305114746), (2, 2.3129701614379883)]
856	grape	[(10, 1.8517451286315918)]
857	say	[(4, 1.8176279067993164), (10, 1.5850952863693237)]
858	2016	[]
859	pride	[(9, 2.5287225246429443)]
860	say	[(4, 1.8176279067993164), (10, 1.5850952863693237)]
861	lumpi	[(17, 4.14562463760376)]
862	insid	[(0, 1.6200236082077026)]
863	creat	[(1, 1.5083284378051758), (6, 1.3690497875213623)]
864	charg	[(0, 1.6200236082077026)]
865	sell	[(14, 2.2609832286834717), (1, 1.5083284378051758)]
866	worri	[(11, 1.6603529453277588), (3, 1.5695375204086304)]
867	adjust	[(8, 3.4685864448547363), (6, 1.8914711475372314)]
868	bleach	[(10, 1.0290238857269287)]
869	darn	[(10, 1.8517451286315918)]
870	something_inexpens	[]
871	mix	[(1, 1.41172456741333), (15, 1.2999905347824097)]
872	one	[]
873	machine_for	[(8, 2.9202940464019775), (6, 1.5924792289733887)]
874	colada	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
875	provid	[(6, 1.8914711475372314), (10, 0.8298423886299133)]
876	difficult	[(18, 2.7492287158966064), (12, 2.6611053943634033)]
877	as_expect	[(15, 2.4971163272857666), (6, 1.8914711475372314)]
878	risk	[(11, 2.6375327110290527), (0, 1.3064460754394531)]
879	highway	[(0, 0.8878768086433411)]
880	terribl	[(19, 3.9412741661071777), (13, 3.021507740020752)]
881	check	[(14, 2.629976511001587), (11, 2.2206079959869385)]
882	even	[]
883	imagin	[(2, 2.3129701614379883), (10, 1.7140696048736572)]
884	throughout	[]
885	sour	[(10, 1.0290238857269287)]
886	great_pric	[(15, 3.096482515335083)]
887	bodi	[(10, 0.8298423886299133), (0, 0.7160161733627319)]
888	tire	[(10, 1.0290238857269287)]
889	prove	[(5, 3.0070388317108154), (0, 0.7160161733627319)]
890	warn	[(12, 1.7665271759033203), (1, 1.5083284378051758)]
891	remov	[(1, 1.601466417312622), (0, 1.4912298917770386)]
892	complet	[(9, 1.2875570058822632), (11, 1.268813133239746)]
893	beggi	[(10, 1.0290238857269287)]
894	sanit	[(10, 1.8517451286315918)]
895	expect	[(17, 2.1239395141601562), (15, 1.8559545278549194)]
896	effici	[(17, 2.2327628135681152), (0, 1.2510300874710083)]
897	plan	[(14, 3.688878297805786), (2, 1.9884538650512695)]
898	end	[(19, 1.5632994174957275), (2, 1.544805884361267)]
899	complaint	[(11, 1.884729266166687), (10, 1.3886010646820068)]
900	combin	[(10, 1.0290238857269287)]
901	help	[(6, 2.0736210346221924), (19, 1.9510183334350586)]
902	ship	[(14, 2.4657366275787354), (4, 2.3157851696014404)]
903	tast	[(5, 3.1597495079040527), (10, 2.4164600372314453)]
904	normal	[(14, 2.2609832286834717), (4, 1.6719642877578735)]
905	challeng	[(1, 2.083897590637207), (0, 0.7160161733627319)]
906	very_easi	[(19, 4.390531539916992)]
907	prevent	[(4, 1.6719642877578735), (1, 1.5083284378051758)]
908	giant	[(10, 1.0290238857269287)]
909	vortex	[(0, 0.8878768086433411)]
910	touch	[(6, 3.1683223247528076), (11, 2.2206079959869385)]
911	help	[(6, 2.0736210346221924), (19, 1.9510183334350586)]
912	leak	[(4, 0.4840497672557831), (16, 0.44296446442604065)]
913	chutney	[(0, 0.8878768086433411)]
914	condit	[(14, 4.401590824127197), (0, 0.7160161733627319)]
915	lowest	[(4, 2.864424228668213)]
916	18oz	[(5, 3.6126155853271484), (6, 3.1082725524902344)]
917	12	[]
918	panel	[(0, 0.8878768086433411)]
919	protien	[(5, 3.7287981510162354)]
920	amzon	[(19, 4.390531539916992)]
921	year	[]
922	book	[(10, 3.488640069961548), (17, 2.8147132396698)]
923	imposs	[(2, 2.7472362518310547), (0, 0.7160161733627319)]
924	blendtec	[(14, 2.629976511001587), (3, 2.0991485118865967)]
925	500	[]
926	night	[(7, 3.124563694000244), (9, 1.7169015407562256)]
927	form	[(3, 4.480363845825195), (10, 0.8298423886299133)]
928	near	[(11, 1.6603529453277588), (4, 1.4541529417037964)]
929	provid	[(6, 1.8914711475372314), (10, 0.8298423886299133)]
930	shred	[(11, 3.2798285484313965), (6, 3.1683223247528076)]
931	13	[]
932	photo	[(4, 2.864424228668213)]
933	fail	[(3, 1.8046319484710693), (12, 1.7665271759033203)]
934	usag	[(4, 2.2198703289031982), (14, 1.9664386510849)]
935	wake	[(17, 2.4198009967803955), (13, 2.098916530609131)]
936	scheme	[(5, 2.335911989212036)]
937	download	[(3, 3.0917115211486816)]
938	among	[]
939	flavor	[(5, 1.883764624595642), (10, 0.8298423886299133)]
940	happy_with	[(14, 1.9664386510849), (5, 1.892960786819458)]
941	speed	[(6, 2.030344247817993), (16, 1.9277453422546387)]
942	tri	[(16, 1.2694247961044312), (14, 1.2452548742294312)]
943	as_good	[(17, 3.825423240661621), (15, 1.8074167966842651)]
944	cautious	[(1, 2.5840816497802734)]
945	mark	[(18, 3.6415061950683594), (11, 1.9090502262115479)]
946	hear	[(18, 3.6415061950683594), (14, 2.2609832286834717)]
947	cookbook	[(0, 0.8878768086433411)]
948	time_i_us	[(9, 2.0156261920928955), (13, 1.8254848718643188)]
949	live	[(13, 2.627887487411499), (2, 1.7294124364852905)]
